method,family,seed,split,point_id,projector_error,e1_abs_error,e2_abs_error,trace_abs_error,residual_rms,orthogonality_error,hermiticity_defect_raw,internal_gap,external_gap,trial_rank,route,tail_ratio,latency_ms
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-005,0.24300326083792456,0.16832700371742249,0.16925574839115143,0.3375827670097351,0.6029371023178101,3.299164064163307e-08,2.1248077075597394e-07,0.03185823985822894,0.5024245881877456,21,not_applicable,nan,80.27102053165436
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-005,0.2077474268361437,0.1497996598482132,0.14214782416820526,0.29194748401641846,0.6080018281936646,3.033587958611861e-08,8.142393426169292e-08,0.03185823985822894,0.5024245881877456,25,not_applicable,nan,106.99418559670448
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-005,0.14986283896646788,0.10374614596366882,0.10120093822479248,0.2049470841884613,0.5885822176933289,5.58350716772793e-08,3.656308535937569e-07,0.03185823985822894,0.5024245881877456,37,not_applicable,nan,218.0572059005499
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-005,0.2873505039532951,0.11316576600074768,0.16104356944561005,0.27420932054519653,0.5573074817657471,6.557921494732e-08,3.390843517081521e-07,0.03185823985822894,0.5024245881877456,2,not_applicable,nan,1.1185426265001297
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.1547532725082919,0.011295408010482788,0.009854264557361603,0.02114967256784439,0.15449677407741547,4.755183524718376e-08,1.7560968501584284e-07,0.0337378940922212,0.09148490712802308,2,not_applicable,nan,1.3115517795085907
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.04219813869982883,0.005770828574895859,0.006948702037334442,0.012719530612230301,0.1481340527534485,7.436531523907774e-08,1.600988497330036e-07,0.0337378940922212,0.09148490712802308,9,not_applicable,nan,53.559837862849236
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.03566378686966064,0.0053462497889995575,0.0062137022614479065,0.011559952050447464,0.14718355238437653,6.279439479506266e-08,1.8027846238055645e-07,0.0337378940922212,0.09148490712802308,21,not_applicable,nan,111.52525618672371
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.03368253417532778,0.005101252347230911,0.005928888916969299,0.01103014126420021,0.1465543955564499,1.7328068957489506e-07,2.6003402808782994e-07,0.0337378940922212,0.09148490712802308,25,not_applicable,nan,139.1169223934412
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.03368253417532778,0.005101252347230911,0.005928888916969299,0.01103014126420021,0.1465543955564499,1.7328068957489506e-07,2.6003402808782994e-07,0.0337378940922212,0.09148490712802308,25,hybrid,0.8841150403022766,196.84073328971863
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.07545226811175673,0.013526953756809235,0.013479262590408325,0.02700621634721756,0.17654380202293396,1.0439375908166681e-07,1.7494258486294711e-07,0.0337378940922212,0.09148490712802308,19,not_applicable,nan,62.303513288497925
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.06243334943944647,0.011327680200338364,0.01187819242477417,0.023205872625112534,0.17568153142929077,9.230587227904152e-08,1.3513550811694586e-07,0.0337378940922212,0.09148490712802308,21,not_applicable,nan,78.11586372554302
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.052411228649189005,0.009926978498697281,0.009704068303108215,0.019631046801805496,0.17236606776714325,8.862227240946652e-08,3.1635488539905054e-07,0.0337378940922212,0.09148490712802308,25,not_applicable,nan,105.8183815330267
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.037245172221704544,0.006510928273200989,0.0066136568784713745,0.013124585151672363,0.1586342751979828,7.024904835617463e-08,2.1263134897253622e-07,0.0337378940922212,0.09148490712802308,37,not_applicable,nan,220.3963603824377
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.18179260190348367,0.010363448411226273,0.010526053607463837,0.02088950201869011,0.15416516363620758,9.378342247234883e-08,1.043960935476207e-07,0.0337378940922212,0.09148490712802308,2,not_applicable,nan,1.1195596307516098
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-006,0.7076900721487862,0.0663098618388176,0.17696544528007507,0.24327531456947327,0.22749383747577667,1.4992941776981183e-07,8.043534035095945e-05,0.0337378940922212,0.09148490712802308,6,not_applicable,nan,132.6624844223261
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.05657426907967282,0.01158236712217331,0.010293535888195038,0.021875903010368347,0.20607921481132507,1.2283451811256896e-07,2.412983519661793e-07,0.036120275013175676,0.1161274262562192,9,not_applicable,nan,53.887300193309784
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.052625602034575995,0.010962162166833878,0.009888552129268646,0.020850714296102524,0.20578861236572266,7.237889088074212e-08,7.284081959824107e-08,0.036120275013175676,0.1161274262562192,21,not_applicable,nan,110.64587533473969
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.04974521871378745,0.01064971461892128,0.009266108274459839,0.01991582289338112,0.20526278018951416,1.1008647082810796e-07,1.2287438266866957e-07,0.036120275013175676,0.1161274262562192,25,not_applicable,nan,144.4463524967432
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.04974521871378745,0.01064971461892128,0.009266108274459839,0.01991582289338112,0.20526278018951416,1.1008647082810796e-07,1.2287438266866957e-07,0.036120275013175676,0.1161274262562192,25,hybrid,0.9106040596961975,198.46097193658352
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.10207980355500824,0.021030277013778687,0.020139120519161224,0.04116939753293991,0.22626899182796478,1.238937492598069e-07,9.975900638892199e-08,0.036120275013175676,0.1161274262562192,19,not_applicable,nan,61.92910484969616
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.08862498488905933,0.019324414432048798,0.0176057368516922,0.036930151283741,0.2274899035692215,1.1665899357637954e-08,1.5980614875843457e-07,0.036120275013175676,0.1161274262562192,21,not_applicable,nan,75.15623606741428
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.07515373375737229,0.017430327832698822,0.014746040105819702,0.032176367938518524,0.22677138447761536,3.4908321788762464e-08,8.813999130552475e-08,0.036120275013175676,0.1161274262562192,25,not_applicable,nan,102.97399200499058
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.05468469006335647,0.011943258345127106,0.01097453385591507,0.022917792201042175,0.21704471111297607,1.3910247620430027e-07,3.98119198052882e-07,0.036120275013175676,0.1161274262562192,37,not_applicable,nan,234.71595346927643
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.2293615704665152,0.01345839723944664,0.02327553927898407,0.03673393651843071,0.22347092628479004,5.7642769335508603e-08,2.1952834572402935e-07,0.036120275013175676,0.1161274262562192,2,not_applicable,nan,1.11440010368824
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.46650043682071235,0.059413690119981766,0.11699897050857544,0.1764126569032669,0.24549798667430878,6.740665203786023e-08,9.049579966813326e-05,0.036120275013175676,0.1161274262562192,6,not_applicable,nan,142.2848328948021
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-007,0.1844903014178378,0.013463057577610016,0.0233193039894104,0.036782361567020416,0.22541822493076324,6.405426564957093e-08,2.7005546598957153e-07,0.036120275013175676,0.1161274262562192,2,not_applicable,nan,1.3004094362258911
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.14000226332734927,0.09183275699615479,0.07507649064064026,0.16690924763679504,0.510650634765625,1.9856656630068414e-07,6.495337601108986e-08,0.09754053583345107,0.46074548848106345,21,not_applicable,nan,108.226602897048
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.13350229986163614,0.08687174320220947,0.07237677276134491,0.15924851596355438,0.5101519823074341,6.005703245826055e-08,2.2003492006206216e-07,0.09754053583345107,0.46074548848106345,25,not_applicable,nan,191.62782840430737
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.13350229986163614,0.08687174320220947,0.07237677276134491,0.15924851596355438,0.5101519823074341,6.005703245826055e-08,2.2003492006206216e-07,0.09754053583345107,0.46074548848106345,25,hybrid,0.8516041040420532,194.6026273071766
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.26011068330365167,0.18749359250068665,0.1535607874393463,0.34105437994003296,0.5592869520187378,1.4192295072490424e-07,2.393171314452047e-07,0.09754053583345107,0.46074548848106345,19,not_applicable,nan,62.02762387692928
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.22737813073326046,0.16938422620296478,0.13256150484085083,0.3019457459449768,0.5662119388580322,1.482106395389593e-07,2.027426404538346e-07,0.09754053583345107,0.46074548848106345,21,not_applicable,nan,75.02099499106407
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.1923252570740382,0.14647026360034943,0.11066743731498718,0.2571377158164978,0.5670225620269775,1.275400092204393e-07,6.018257181494846e-08,0.09754053583345107,0.46074548848106345,25,not_applicable,nan,103.07356528937817
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.13533100164818443,0.09830653667449951,0.07506847381591797,0.17337501049041748,0.5388194918632507,7.945274593801344e-08,2.509125636152021e-07,0.09754053583345107,0.46074548848106345,37,not_applicable,nan,220.50339169800282
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.26963382761498317,0.1254119873046875,0.10945461690425873,0.23486660420894623,0.5019862055778503,6.398990237688196e-08,1.3346623006782465e-07,0.09754053583345107,0.46074548848106345,2,not_applicable,nan,1.0898597538471222
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.6345546661360515,0.38995617628097534,0.33888018131256104,0.7288363575935364,0.41845226287841797,8.147198604646633e-08,0.0008670020615682006,0.09754053583345107,0.46074548848106345,6,not_applicable,nan,133.64990800619125
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.28535947139394635,0.13558930158615112,0.11465099453926086,0.250240296125412,0.4637092351913452,8.233014292535756e-08,8.364390424731027e-08,0.09754053583345107,0.46074548848106345,2,not_applicable,nan,1.3011861592531204
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-008,0.15582619205644507,0.09866192936897278,0.08188857138156891,0.1805505007505417,0.5109025835990906,1.5253467622322603e-07,2.054875807289136e-07,0.09754053583345107,0.46074548848106345,9,not_applicable,nan,56.10154755413532
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.02997179949748662,0.003661736845970154,0.005068540573120117,0.008730277419090271,0.14723114669322968,1.2389826498093726e-07,1.1711159686456085e-07,0.06729902626321466,0.05422774676850364,25,not_applicable,nan,137.09520362317562
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.02997179949748662,0.003661736845970154,0.005068540573120117,0.008730277419090271,0.14723114669322968,1.2389826498093726e-07,1.1711159686456085e-07,0.06729902626321466,0.05422774676850364,25,hybrid,0.9338599443435669,196.35587185621262
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.06024104816574765,0.008008420467376709,0.009045496582984924,0.017053917050361633,0.16088558733463287,6.134043128991351e-08,3.225790123906336e-08,0.06729902626321466,0.05422774676850364,19,not_applicable,nan,62.22008727490902
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.05132102386486533,0.006909802556037903,0.008419528603553772,0.015329331159591675,0.16147640347480774,1.1174215319709191e-07,2.9756463959529356e-08,0.06729902626321466,0.05422774676850364,21,not_applicable,nan,75.42992569506168
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.0439180901987657,0.006483294069766998,0.006926357746124268,0.013409651815891266,0.16048221290111542,1.0530040883693914e-07,8.361437409121208e-08,0.06729902626321466,0.05422774676850364,25,not_applicable,nan,103.33948209881783
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.03383458244842715,0.004643552005290985,0.00543580949306488,0.010079361498355865,0.1543809324502945,2.916037666889082e-08,1.625153203121954e-07,0.06729902626321466,0.05422774676850364,37,not_applicable,nan,227.20635868608952
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.2719103382969328,0.024508826434612274,0.009003862738609314,0.03351268917322159,0.1790085732936859,1.2433284801716127e-07,1.8577151195131592e-07,0.06729902626321466,0.05422774676850364,2,not_applicable,nan,1.1224634945392609
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.5721657781561647,0.09092006832361221,0.09652063250541687,0.1874406933784485,0.24409452080726624,7.958821934828109e-08,0.00013907738320995122,0.06729902626321466,0.05422774676850364,6,not_applicable,nan,133.64738412201405
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.2588130272098267,0.028004124760627747,0.010275870561599731,0.03827999532222748,0.18304166197776794,1.2332869825382176e-07,1.4086069199947815e-07,0.06729902626321466,0.05422774676850364,2,not_applicable,nan,1.2955237179994583
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.03743999650720602,0.004020407795906067,0.005747854709625244,0.009768262505531311,0.14782875776290894,8.426517461579408e-08,5.4032497587286343e-08,0.06729902626321466,0.05422774676850364,9,not_applicable,nan,51.04709602892399
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-009,0.031431379133655526,0.0038203448057174683,0.005198433995246887,0.009018778800964355,0.14750076830387115,1.8329590512067284e-08,1.1724888793196442e-07,0.06729902626321466,0.05422774676850364,21,not_applicable,nan,108.57207886874676
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.03317322594238219,0.0038278400897979736,0.002892039716243744,0.0067198798060417175,0.09117687493562698,6.09367495352231e-08,7.620708686317812e-08,0.02942499080031881,0.08440456559069001,21,not_applicable,nan,76.34398154914379
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.02687685283131348,0.0032374486327171326,0.0021641701459884644,0.005401618778705597,0.08724485337734222,1.3538384568967388e-07,1.1070761019027486e-07,0.02942499080031881,0.08440456559069001,25,not_applicable,nan,103.87326776981354
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.01782063458246524,0.00179329514503479,0.001362629234790802,0.003155924379825592,0.07489718496799469,4.110809204149746e-08,1.1065669980325765e-07,0.02942499080031881,0.08440456559069001,37,not_applicable,nan,219.35650520026684
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.35990029208420127,0.0038728266954421997,0.025251373648643494,0.029124200344085693,0.09100111573934555,2.8556843334470727e-08,5.107322209596532e-08,0.02942499080031881,0.08440456559069001,2,not_applicable,nan,1.1641569435596466
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.6431043520584607,0.02503698319196701,0.11073730885982513,0.13577428460121155,0.1449049562215805,5.774602862551603e-08,6.600909273402067e-06,0.02942499080031881,0.08440456559069001,6,not_applicable,nan,130.4272562265396
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.31590157092554866,0.003985755145549774,0.02022366225719452,0.024209417402744293,0.08628111332654953,5.642320610732554e-08,9.847799731232953e-08,0.02942499080031881,0.08440456559069001,2,not_applicable,nan,1.3204775750637054
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.024763187091681915,0.0020363330841064453,0.001585632562637329,0.0036219656467437744,0.07034020870923996,1.2790904002635273e-07,9.791364163902472e-08,0.02942499080031881,0.08440456559069001,9,not_applicable,nan,51.87670513987541
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.017930183216666604,0.0016334205865859985,0.0012134239077568054,0.002846844494342804,0.06822989135980606,8.830295916695263e-08,1.084968914710771e-07,0.02942499080031881,0.08440456559069001,21,not_applicable,nan,109.49891991913319
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.016740150321374266,0.0015883147716522217,0.0010928437113761902,0.002681158483028412,0.0676364153623581,5.126382451869915e-08,9.651670040966565e-08,0.02942499080031881,0.08440456559069001,25,not_applicable,nan,140.99340699613094
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.016740150321374266,0.0015883147716522217,0.0010928437113761902,0.002681158483028412,0.0676364153623581,5.126382451869915e-08,9.651670040966565e-08,0.02942499080031881,0.08440456559069001,25,hybrid,0.8348883390426636,196.70074991881847
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-010,0.04154797753569047,0.004551619291305542,0.0037165507674217224,0.008268170058727264,0.09384090453386307,1.4320035024439903e-07,3.4834091167113e-08,0.02942499080031881,0.08440456559069001,19,not_applicable,nan,63.66543658077717
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.03019033769021371,0.0032540857791900635,0.0029273778200149536,0.006181463599205017,0.10555463284254074,9.755157204249798e-08,4.558317101555076e-08,0.053337112823487215,0.0488517478557825,25,not_applicable,nan,106.69340565800667
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.02264314337070547,0.0021988674998283386,0.0021768957376480103,0.004375763237476349,0.09871881455183029,9.176561666102145e-08,5.57550414725938e-08,0.053337112823487215,0.0488517478557825,37,not_applicable,nan,222.57194109261036
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.3436672665861996,0.018648527562618256,0.010343939065933228,0.028992466628551483,0.12078744918107986,4.052986857239205e-08,1.9182597554845415e-07,0.053337112823487215,0.0488517478557825,2,not_applicable,nan,1.0804962366819382
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.6521619532655468,0.061070822179317474,0.07300730049610138,0.13407811522483826,0.15208926796913147,1.1857367265832863e-07,1.179948594653979e-05,0.053337112823487215,0.0488517478557825,6,not_applicable,nan,131.13469630479813
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.3217303488490368,0.02143479883670807,0.009756788611412048,0.031191587448120117,0.12213107198476791,1.6138340069425375e-07,6.598381929734387e-08,0.053337112823487215,0.0488517478557825,2,not_applicable,nan,1.3230200856924057
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.026635984666927282,0.0019260942935943604,0.0025015026330947876,0.004427596926689148,0.09371396154165268,1.6171444938706259e-07,4.6503839001843517e-08,0.053337112823487215,0.0488517478557825,9,not_applicable,nan,52.17053182423115
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.02122146553683117,0.001766011118888855,0.0021046996116638184,0.0038707107305526733,0.09282901138067245,3.318261998508376e-08,6.721725753777719e-08,0.053337112823487215,0.0488517478557825,21,not_applicable,nan,109.34723168611526
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.020089941252558283,0.0016827359795570374,0.0020393282175064087,0.003722064197063446,0.09242825955152512,5.08256237097271e-08,1.0224430013749952e-07,0.053337112823487215,0.0488517478557825,25,not_applicable,nan,140.89554361999035
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.020089941252558283,0.0016827359795570374,0.0020393282175064087,0.003722064197063446,0.09242825955152512,5.08256237097271e-08,1.0224430013749952e-07,0.053337112823487215,0.0488517478557825,25,hybrid,0.916836142539978,196.36728055775166
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.04269908972193952,0.004184171557426453,0.003967717289924622,0.008151888847351074,0.10784036666154861,9.44236133726406e-08,5.988596285533276e-08,0.053337112823487215,0.0488517478557825,19,not_applicable,nan,62.08423152565956
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-011,0.03610674982630822,0.0035171806812286377,0.0036712735891342163,0.007188454270362854,0.1073441430926323,5.8906670763470004e-08,3.812318638551915e-08,0.053337112823487215,0.0488517478557825,21,not_applicable,nan,74.7636016458273
fourier_shell3,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.025564260581709103,0.003321602940559387,0.0032254233956336975,0.006547026336193085,0.10411480814218521,3.887846289352126e-08,2.870686444111925e-07,0.042667770408303066,0.0971379354723751,37,not_applicable,nan,228.71633060276508
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.21974336720166293,0.00972091406583786,0.012558571994304657,0.022279486060142517,0.10636458545923233,3.710185936256494e-08,7.587074435377872e-08,0.042667770408303066,0.0971379354723751,2,not_applicable,nan,1.098109409213066
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.7027940302173094,0.06693573296070099,0.13163593411445618,0.19857166707515717,0.16870804131031036,5.6600136688622626e-08,2.9683078537345864e-05,0.042667770408303066,0.0971379354723751,6,not_applicable,nan,133.50041955709457
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.1910582838514333,0.010797139257192612,0.00894443690776825,0.01974157616496086,0.10161834955215454,1.0940881223220345e-07,9.860706740028036e-08,0.042667770408303066,0.0971379354723751,2,not_applicable,nan,1.3273973017930984
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.037797166970961735,0.003213975578546524,0.0045531392097473145,0.0077671147882938385,0.09861066937446594,4.896184835345707e-08,1.1745071759605707e-07,0.042667770408303066,0.0971379354723751,9,not_applicable,nan,50.764014944434166
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.025895007956874785,0.0027075447142124176,0.003215901553630829,0.0059234462678432465,0.09484250098466873,8.605615753332074e-08,1.2490775702644896e-07,0.042667770408303066,0.0971379354723751,21,not_applicable,nan,106.6249180585146
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.024288748318880515,0.0025567300617694855,0.0030334293842315674,0.005590159446001053,0.0941026508808136,1.43489766735172e-08,1.7492251913608925e-07,0.042667770408303066,0.0971379354723751,25,not_applicable,nan,138.62006925046444
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.024288748318880515,0.0025567300617694855,0.0030334293842315674,0.005590159446001053,0.0941026508808136,1.43489766735172e-08,1.7492251913608925e-07,0.042667770408303066,0.0971379354723751,25,hybrid,0.806634247303009,195.38456574082375
fourier_shell2,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.061972747653400405,0.009533662348985672,0.008955903351306915,0.018489565700292587,0.1332312673330307,1.819674131375848e-07,6.893814230579665e-08,0.042667770408303066,0.0971379354723751,19,not_applicable,nan,61.962006613612175
kinetic_fourier21,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.047812078671875376,0.007075890898704529,0.007403291761875153,0.014479182660579681,0.12896530330181122,2.3127893067353966e-07,1.0835196917469148e-07,0.042667770408303066,0.0971379354723751,21,not_applicable,nan,74.77668859064579
kinetic_fourier25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-012,0.03848934307291561,0.005841508507728577,0.0055534690618515015,0.011394977569580078,0.12272138893604279,1.0786006354734923e-07,1.0906838099344895e-07,0.042667770408303066,0.0971379354723751,25,not_applicable,nan,103.34187000989914
wang_xie_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.4494198563025966,0.017662033438682556,0.039672598242759705,0.05733463168144226,0.17081083357334137,8.034850207394584e-08,1.0619808676892717e-07,0.027520660595297966,0.07841826076922034,2,not_applicable,nan,1.0997243225574493
dai_adapted,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.5062762434488691,0.029350489377975464,0.13170605897903442,0.1610565483570099,0.23129461705684662,1.4590200936304143e-08,0.00012314869672991335,0.027520660595297966,0.07841826076922034,6,not_applicable,nan,132.42790289223194
long_anchor,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.4243763158454294,0.0229390487074852,0.04199235141277313,0.06493140012025833,0.18039053678512573,1.1059523929603469e-07,1.7261319840145006e-07,0.027520660595297966,0.07841826076922034,2,not_applicable,nan,1.3139955699443817
sc_narr_shell1,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.022131725306643195,0.0024019256234169006,0.0016949325799942017,0.004096858203411102,0.10756903141736984,4.798369468428376e-08,4.19751984281902e-08,0.027520660595297966,0.07841826076922034,9,not_applicable,nan,52.6543203741312
sc_narr,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.020406494451262896,0.002288542687892914,0.0016183704137802124,0.003906913101673126,0.1073642149567604,8.580545474146106e-08,6.775727001695486e-08,0.027520660595297966,0.07841826076922034,21,not_applicable,nan,110.4612872004509
sc_hybrid25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.019415432500047552,0.0022079646587371826,0.001566767692565918,0.0037747323513031006,0.10712327063083649,4.4388061226641184e-08,5.514455025945608e-08,0.027520660595297966,0.07841826076922034,25,not_applicable,nan,138.53514194488525
sr_routed25,gaussian_honeycomb,42,strict_ood,v3-confirm-gaussian_honeycomb-ood-013,0.019415432500047552,0.0022079646587371826,0.001566767692565918,0.0037747323513031006,0.10712327063083649,4.4388061226641184e-08,5.514455025945608e-08,0.027520660595297966,0.07841826076922034,25,hybrid,0.9540654420852661,200.7723283022642
